"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
171.318752238532,-8.54633901654508,1.0608921586783,-8.05580373710412,7.89582389096796e-16,1.57284811908082e-13,"VTN"
27.2236560031135,-1.39900202921696,0.173749020273441,-8.05185564220882,8.15480585848542e-16,1.58912347207529e-13,"CSE1L"
24.5038211327521,1.33797446598588,0.166898993994643,8.0166718442223,1.08648883504463e-15,2.07218849305107e-13,"SLC25A23"
14.9881021009926,-2.32423859268041,0.290573200934592,-7.99880575773949,1.25631721224388e-15,2.34617239386544e-13,"NFE2L3"
72.8943648339084,-4.17272459182707,0.522206386293411,-7.99056599335143,1.34320640334819e-15,2.45724534685983e-13,"AZGP1"
52.180696728124,-0.829106385069664,0.103805304349514,-7.98712927306727,1.38117237652342e-15,2.47616583663118e-13,"SSB"
15.5745860444155,1.16215148374346,0.145760968095863,7.97299509549877,1.54874323754985e-15,2.72214399635232e-13,"PTK2B"
36.2866774674184,-6.47983417866313,0.813673421474728,-7.96367929398366,1.66997744004863e-15,2.87878418703768e-13,"MMP7"
10.7082000757183,-5.91035907926153,0.742408947389751,-7.96105583053904,1.70577392520508e-15,2.88501084255441e-13,"FOXQ1"
10.065008979882,1.6447885456834,0.206689460977049,7.9577765499424,1.75158308211244e-15,2.90762791630664e-13,"PLCD1"
6.15190546912927,1.89625342620459,0.238644565913623,7.94593172044378,1.92736570956847e-15,3.14125567646759e-13,"PHLPP2"
256.15914386222,-2.73648531007395,0.34708389688577,-7.88421858411532,3.16509832424897e-15,4.99354740680232e-13,"COL1A1"
11.5705934605604,1.55894025047643,0.197739263249753,7.88381743137894,3.17528114890375e-15,4.99354740680232e-13,"SLC22A5"
9.51814863574351,1.31206345780713,0.166891905468824,7.86175611166612,3.78785003978565e-15,5.85418754424803e-13,"GRAMD3"
147.661691269691,-3.81496892713876,0.485732221938703,-7.85405776028626,4.02788642932249e-15,6.11965660210962e-13,"CFB"
70.8779183954557,-1.13229586442872,0.144802036590751,-7.81961283893326,5.29860470012773e-15,7.91611542199083e-13,"CCT6A"
22.1501264476728,1.29985179090335,0.166508634008947,7.80651284925863,5.87919786523255e-15,8.63952945310566e-13,"GLTP"
343.740353257998,-1.61573688515317,0.207168222709472,-7.79915405954438,6.23235414438484e-15,9.01077783068802e-13,"S100A11"
9.49768108736576,3.65428299710351,0.47117897910585,7.75561550737724,8.79160153444082e-15,1.25091930404329e-12,"SPIB"
105.467942088337,-7.58108406953445,0.977858627227085,-7.75274038439701,8.99303578903904e-15,1.25958707520228e-12,"SAA2"
109.662046992971,-8.04296265919252,1.03831938543042,-7.74613550709967,9.47314159268964e-15,1.30641909595185e-12,"HAMP"
18.0757714763626,-2.61600044229949,0.33780724605891,-7.74406254696884,9.62896038355914e-15,1.30778789209431e-12,"SLC7A5"
73.6479618761302,-5.93562501941492,0.76989930604485,-7.7096121178594,1.26200710261723e-14,1.68845248774043e-12,"TTR"
5.59332311838407,1.75767303044279,0.22837944877431,7.69628370624437,1.40080604159998e-14,1.84659196425032e-12,"CD27"
13.1018487957323,-6.52588875503924,0.850684293661604,-7.6713403593592,1.70208226855735e-14,2.21122687758668e-12,"AQP9"
318.619298221452,-0.953962022562659,0.124615423078207,-7.65524843553247,1.92938885639994e-14,2.47072024410986e-12,"NPM1"
99.5354633913492,-8.32945319583746,1.08841166583576,-7.65285181819648,1.96570383748182e-14,2.48177030974465e-12,"ORM2"
26.9328604923288,-3.88855166203667,0.508782291156407,-7.64285968601307,2.12449474653693e-14,2.64499595943848e-12,"CFI"
40.7771992577878,-5.88343913240339,0.769991790813023,-7.64091150399299,2.15689278705505e-14,2.64854615659746e-12,"SERPINF2"
9.77930518601682,-5.77970498652662,0.756869285835162,-7.63633178766007,2.23497925703987e-14,2.70734514325748e-12,"CA9"
36.3018371059558,0.941191196651306,0.12341138867705,7.62645333417539,2.4130021986523e-14,2.88402022782923e-12,"PACSIN2"
215.727431578052,-1.28404303989601,0.168800775936382,-7.60685507974169,2.80845919385042e-14,3.31250371232568e-12,"HSPD1"
7.2370081898547,-4.85048061193008,0.638575597676878,-7.59578134456752,3.05940747583552e-14,3.561627092648e-12,"KIAA1199"
91.7919702655139,-1.12951169747963,0.148992815951514,-7.58098093700843,3.42951992899212e-14,3.94130982608786e-12,"CBX3"
6.09978438099081,2.35915765026779,0.311683366225017,7.56908422429133,3.75864414437162e-14,4.26487165951231e-12,"CD163L1"
26.7670997588716,1.71144121738206,0.226252556360615,7.56429560360092,3.89972003605373e-14,4.3696363003982e-12,"TP53INP2"
25.5704391753876,1.46683352070001,0.19426430388424,7.55071050816458,4.32890092171105e-14,4.79065035336023e-12,"APPL2"
25.6502928085926,0.68861169479708,0.0912410601672902,7.54716893397022,4.4482144915633e-14,4.86265789053334e-12,"ZDHHC7"
28.0031469971732,-4.29020557245469,0.568865964797926,-7.54168088431634,4.63951957628063e-14,4.98075539548009e-12,"AGT"
14.3460651011911,-2.86868854162403,0.38041724254102,-7.54090041361544,4.66737453391709e-14,4.98075539548009e-12,"TRIB3"
15.9120533539756,1.20183578475136,0.159486156030333,7.53567466083251,4.85816443604997e-14,5.10043687049225e-12,"AGXT2L2"
58.4697737134428,-1.23411793509093,0.163790517954425,-7.53473369828601,4.89332408369404e-14,5.10043687049225e-12,"GRINA"
58.5468205988642,1.41147206910762,0.187685306624299,7.5204185905349,5.46011435673802e-14,5.62580058549421e-12,"FUCA1"
120.767244115144,-8.8019655028969,1.17162523472011,-7.51261174824352,5.79592293813908e-14,5.90393786562258e-12,"GC"
138.518809931229,-8.82568379071042,1.17634209478235,-7.50265065736965,6.25400680552926e-14,6.29897943873756e-12,"FGL1"
11.4693147482672,1.16011521533557,0.154689803986239,7.4996230225928,6.40016299266833e-14,6.30451220508559e-12,"KCTD9"
22.6683447363738,-23.2374118686426,3.09819839596993,-7.50029820519863,6.3672810288191e-14,6.30451220508559e-12,"MIR1248"
44.9316110653145,-1.02671567713079,0.137285736155811,-7.47867699791863,7.50745390899343e-14,7.31487139567578e-12,"EIF2S2"
13.408951477326,1.33155172192787,0.17812439807295,7.47540334919502,7.69674098218728e-14,7.41866517895987e-12,"PTGER4"
12.5878169965505,0.925518355034515,0.123837453777353,7.47365459159474,7.79977105032071e-14,7.43799443564626e-12,"ATG4D"
9.01049546183815,1.60273139010063,0.214521238049197,7.4712014748538,7.94658743152328e-14,7.49823260380786e-12,"NBPF1"
65.2642736102683,-3.75207361209461,0.502519696906499,-7.4665204870422,8.23431582235093e-14,7.68879239912018e-12,"NNMT"
69.4384323111748,-6.63921017274946,0.889739379729818,-7.46197181332533,8.52371226531057e-14,7.81709818430146e-12,"A1BG"
11.5978965841387,1.59483557626844,0.213738350705882,7.46162572604036,8.54613589983872e-14,7.81709818430146e-12,"SLC36A1"
25.8463328600572,1.4373965146267,0.193140095163271,7.4422481433055,9.89860583953937e-14,8.96273765107383e-12,"ABHD3"
3.45052138758357,-4.60046413853368,0.618641770031887,-7.43639430990338,1.03470679120404e-13,9.09324674152259e-12,"INHBA"
14.9986979140045,-1.75632083087018,0.236149636402285,-7.43732176609521,1.02747072044781e-13,9.09324674152259e-12,"LOC541471"
12.2752404159318,-2.0687899767913,0.278178665872993,-7.43691098776007,1.03066948192209e-13,9.09324674152259e-12,"SNTB1"
20.9274003272598,0.713763659709292,0.0960156047001225,7.43382976067828,1.05497729805371e-13,9.18137524247911e-12,"HPS1"
14.1994252801165,-2.120641670287,0.285421808337087,-7.42985156825331,1.08719610466253e-13,9.37079411749514e-12,"HILPDA"
348.665222974051,-1.30226853121763,0.175386862473743,-7.42512017633358,1.12677561715509e-13,9.43964171231608e-12,"HSP90AB1"
135.875637250781,-1.04551496395672,0.140767244788527,-7.4272602658906,1.10870075274173e-13,9.43964171231608e-12,"PPA1"
21.591324574418,-7.24760971845143,0.976026082502744,-7.42563118791556,1.12243355054915e-13,9.43964171231608e-12,"TFR2"
43.967101676696,0.913257205958133,0.123319284189751,7.40563174655561,1.30527580764716e-13,1.08337892034714e-11,"ACO2"
12.2784103202083,1.30422507588602,0.176314000759579,7.39717248923671,1.391147989373e-13,1.14405968593941e-11,"MYO15B"
14.8403685866339,1.09349162730459,0.14785329685299,7.3957879234296,1.40572208992633e-13,1.14553571037269e-11,"PDE8A"
77.6608193474577,-1.28222900606243,0.174183218537485,-7.36138083122222,1.82017465273691e-13,1.46991401685889e-11,"NME1"
65.2776677855455,-1.8011725954405,0.24519183149036,-7.34597308765287,2.04267476534723e-13,1.6348693389797e-11,"MYC"
16.8494835040478,-1.11718101454149,0.152276234157556,-7.33654217759007,2.19182762052382e-13,1.73872060091819e-11,"CIRH1A"
33.1108589924324,-1.0071479616469,0.137319659075632,-7.33433194071788,2.22830188294438e-13,1.75214895427311e-11,"DARS"
22.7893162861945,-5.55670079088161,0.759183018062649,-7.31931650033703,2.49237134098822e-13,1.94274927831464e-11,"CST1"
32.5020032540735,-1.18246020986404,0.161639872263076,-7.31539930902405,2.56617143403752e-13,1.98303109782002e-11,"DKC1"
509.563370980426,-4.04605764856792,0.553184612975384,-7.31411820514241,2.5907701125745e-13,1.98492848624939e-11,"SERPINA1"
11.9949357703379,0.986779846654896,0.134944948151064,7.31246230537096,2.62290872554239e-13,1.99252150981033e-11,"ZER1"
18.2716764868666,1.04193899621915,0.142652038801825,7.30405961927143,2.79212562465245e-13,2.10324488230122e-11,"MXI1"
13.5842803735486,1.37633296589801,0.188476205403057,7.30242293956795,2.82631188173705e-13,2.10692716759644e-11,"MIER3"
55.0658435296618,-2.17897058372648,0.298424421743016,-7.3015826620345,2.84402261578726e-13,2.10692716759644e-11,"SCD"
3.63087693660743,2.40642587502174,0.329971163815459,7.29283688670315,3.03495452891434e-13,2.22994527845804e-11,"NAALADL1"
38.6635052325134,-2.75072944203311,0.37752564552487,-7.28620551912123,3.18806531563653e-13,2.3233997958834e-11,"ASCL2"
17.5538012189744,-2.62690159520437,0.360685632867699,-7.28307799320615,3.26288459279885e-13,2.35874979756846e-11,"PHLDA1"
47.985726439196,-10.247485677273,1.40874298932361,-7.2742052701843,3.48465776022647e-13,2.4790850922754e-11,"F2"
65.6719641826867,-6.72729576947749,0.924707997147797,-7.27504876158463,3.46295343167524e-13,2.4790850922754e-11,"ITIH4"
21.0072917236159,-4.0912553689609,0.565049455315495,-7.24052617071641,4.46947330527227e-13,3.15467391405202e-11,"SERPINE1"
40.2435610807991,-0.930089133822768,0.128602002069312,-7.23230679815918,4.74857928038478e-13,3.32548942729446e-11,"CDK4"
19.4006137772554,-6.60821133864377,0.914994518886106,-7.2221321573472,5.1178697725679e-13,3.55632439079834e-11,"ASGR1"
24.0077703084916,0.813347251632248,0.112648728739243,7.22020799289239,5.19081187021219e-13,3.5792644311217e-11,"JOSD1"
16.0905828296135,-3.16377489541459,0.438645729540491,-7.21259705122138,5.48946785439206e-13,3.75630456845576e-11,"THBS2"
10.4951458839006,-2.45325704601386,0.340839438788472,-7.1976912493873,6.12406193969181e-13,4.15879478995435e-11,"SLC6A6"
6.43325976109301,-2.35891958340114,0.327872042695141,-7.1946347239935,6.26282009639799e-13,4.22104656722644e-11,"MTHFD1L"
11.4432669827312,1.37343270402417,0.190980867432258,7.19146751446889,6.4098586447321e-13,4.22673995495663e-11,"FAM211A"
13.2950283832529,-1.4747282298546,0.205060047526627,-7.19168969110431,6.39943443455828e-13,4.22673995495663e-11,"MET"
158.13382133497,-0.703046354619152,0.0977621052257205,-7.19139949979499,6.41305312727993e-13,4.22673995495663e-11,"NCL"
88.522022228263,-1.27373130970786,0.177143160812444,-7.1904063575814,6.45987699496941e-13,4.22673995495663e-11,"ZNFX1-AS1"
202.427662195558,-0.825958295562036,0.115038337379719,-7.17985251156501,6.97866620168141e-13,4.53309882839653e-11,"RAN"
19.8265851861523,0.772075108340015,0.107564885870246,7.1777616095959,7.08619774087199e-13,4.5698328452645e-11,"GBA2"
27.9575797139576,2.10183410665458,0.292969161021025,7.17425035225378,7.27044599713216e-13,4.65516270844948e-11,"CLDN23"
534.093541412747,-1.60987076252302,0.224469339709247,-7.17189601309591,7.39661182581612e-13,4.66924143708561e-11,"IFITM3"
10.9486321802565,-22.224200309436,3.09848817457841,-7.17259484537483,7.35893975004661e-13,4.66924143708561e-11,"SNORA5B"
22.1042040420918,0.742576047454814,0.103641203903084,7.16487284486977,7.78587870630679e-13,4.88060256806532e-11,"TMEM127"
33.5170502882366,-1.21469995622763,0.169839962304797,-7.15202676533637,8.55058907758916e-13,5.32274170079925e-11,"TH1L"
20.5923093632158,-0.882276733175602,0.123428417329352,-7.1480843088295,8.79972639831426e-13,5.40279092017048e-11,"GART"
25.8697840081433,1.11458129058243,0.155909032573442,7.1489205736518,8.7462915674351e-13,5.40279092017048e-11,"VDR"
21.6864084715321,-1.51243221070324,0.21175022175841,-7.14252952437896,9.16288271369976e-13,5.58748847929283e-11,"CEBPB"
10.4145133922206,-2.66487904343357,0.373211458483282,-7.1403998533795,9.30598116464208e-13,5.63640642971971e-11,"DGAT2"
28.208176750606,-1.42982908570515,0.200304738497345,-7.1382689018318,9.45136032801274e-13,5.68603986445008e-11,"TTYH3"
20.9405434661816,0.874703633937918,0.122626911806022,7.13304788529266,9.81703838443075e-13,5.86666213853582e-11,"HECTD3"
15.5659832669868,0.960759560763342,0.134845261690103,7.12490412137232,1.04153164106336e-12,6.18297326522647e-11,"MAST2"
38.3369418531142,2.07076156689571,0.291066568994554,7.11439164603771,1.12407537324257e-12,6.59544336030387e-11,"DHRS11"
25.4574688811274,1.16705350062441,0.164045895623862,7.11418896636296,1.12572828438921e-12,6.59544336030387e-11,"RIOK3"
25.9230534671422,-4.98784050811677,0.701253826949473,-7.1127462217417,1.13756339685655e-12,6.62150538274163e-11,"HSD11B1"
15.6953871188851,1.23525488155669,0.174214905593605,7.09040869578748,1.3371651360645e-12,7.73312792237558e-11,"SLC9A1"
33.9892451198917,-1.29993192893745,0.183544015186045,-7.08239888737206,1.41680134065883e-12,8.14115847286265e-11,"CCND1"
46.3867430037749,-5.22660406679564,0.738929152774049,-7.07321405194827,1.51385693178919e-12,8.60723660858407e-11,"C4BPA"
16.2018921945028,0.957529927049489,0.135379802129403,7.07291569339299,1.51711667130331e-12,8.60723660858407e-11,"MPND"
27.6467342713063,1.71264226364089,0.242183410464744,7.0716745641428,1.53075078982514e-12,8.62996860376892e-11,"NAAA"
94.0243444908466,-2.06697778595965,0.292442893510438,-7.0679706425688,1.57215796107864e-12,8.80801497694310e-11,"GDF15"
6.12341957838888,1.67736286717278,0.238072033365993,7.0456107063787,1.84649833537781e-12,1.02807522225632e-10,"PLCE1"
63.7061167220569,-0.634671801624606,0.0900963423907818,-7.04436811509834,1.86305012010738e-12,1.03088773312608e-10,"PFDN6"
68.853108211301,-7.9978751188017,1.13883993107307,-7.02282638725684,2.17424318664252e-12,1.19570036350083e-10,"ADH4"
32.0689461974278,-1.07156287051306,0.152783827786277,-7.01358832305225,2.32282213711401e-12,1.25535454558797e-10,"GARS"
60.8760850253941,-1.20850241558377,0.172286449962922,-7.01449484764389,2.30781231773697e-12,1.25535454558797e-10,"RCN1"
5.37244648264885,1.44293846097172,0.205738065042635,7.0134734701267,2.32473063997773e-12,1.25535454558797e-10,"SLC35G1"
14.6582716657454,-2.67736578095242,0.38230642352121,-7.00319329268052,2.50193271710567e-12,1.34295358539732e-10,"PSAT1"
63.507521957615,-8.12093437852849,1.1597769357832,-7.0021519897224,2.52060411161027e-12,1.34492233669491e-10,"CFHR1"
55.6923242467442,-0.778755033214951,0.111338471004962,-6.99448291489693,2.6623902331507e-12,1.4121695887552e-10,"CCT4"
7.53552269077435,1.3222162088886,0.189092579503952,6.99242779572409,2.70169568089573e-12,1.42458824020878e-10,"DDX60"
15.5958028952813,1.38397901379742,0.198147019405383,6.98460677304452,2.85654927149037e-12,1.49743319705495e-10,"SLC22A23"
236.4872963567,-1.00632390672659,0.144124669441952,-6.98231545385711,2.90354249297089e-12,1.51321830854599e-10,"HSPE1"
23.2070954539069,-1.00504378069328,0.143964676720392,-6.98118318735419,2.92704346784984e-12,1.51664841883272e-10,"NOP58"
126.529305073349,-9.08832083343665,1.30243399381747,-6.97795118722178,2.99515677848174e-12,1.53490486803601e-10,"AHSG"
5.51722592827612,1.57255723120989,0.225362951898892,6.97788708374487,2.99652333675035e-12,1.53490486803601e-10,"ANK3"
7.85712862625455,1.80247455523325,0.258536126451604,6.97184791917528,3.1280460453933e-12,1.59317072448327e-10,"SLC22A18AS"
60.9923385824422,0.750921160438453,0.10782636495607,6.96417022631143,3.30344979047684e-12,1.67300135151607e-10,"ATP6V0D1"
13.8866731723384,0.894551151550549,0.128648655318374,6.95344346457995,3.56475849410393e-12,1.79519635624425e-10,"BBIP1"
33.0283465094834,0.697251872895382,0.100292311765389,6.95219664022149,3.59641612730035e-12,1.80102090307935e-10,"TPRG1L"
13.2582675160246,1.14715603307161,0.165120138152997,6.94740233325556,3.72073474593632e-12,1.85292590347629e-10,"CLCN2"
6.87471391960264,4.99222784314883,0.720469121132978,6.92913505480744,4.23421432019839e-12,2.09698879371593e-10,"HSD3B2"
32.1405502135131,0.694992008191443,0.100331994213016,6.92692309808873,4.30092222236977e-12,2.11832235172102e-10,"MINK1"
24.4246308703619,1.39648638462472,0.2016538940382,6.92516448187296,4.35469255002333e-12,2.13308546548684e-10,"CNNM4"
7.83599433019981,1.41572422992847,0.20467226241946,6.91703024724987,4.61209642510899e-12,2.24689306275419e-10,"CCL14-CCL15"
56.2878452804522,-4.4836623660395,0.64863330205936,-6.91247635883668,4.76265392301109e-12,2.30769890626332e-10,"IGF2"
9.17542498213515,1.03339984598356,0.149591569383748,6.90814228529531,4.91041354284326e-12,2.36650252677672e-10,"SPECC1L"
22.1219372548192,-0.988974428761024,0.143180764765041,-6.90717381195669,4.94404047861052e-12,2.36996678343662e-10,"VARS"
82.0535505348477,-0.586968882415788,0.08505144467083,-6.90133935628609,5.15145046408038e-12,2.45625542340514e-10,"EIF3M"
90.9768593580785,-8.88998351193463,1.29029821555736,-6.88986732272158,5.5844447409511e-12,2.64862236285109e-10,"APCS"
13.8095867122565,-1.19318585398077,0.17339156190646,-6.8814528277014,5.92451939466514e-12,2.79512588704096e-10,"C20orf20"
29.7379247431319,0.894251770618521,0.130021871346964,6.87770266151768,6.08254579246838e-12,2.85465656982652e-10,"IL10RB"
33.6972272325832,-9.78326531241331,1.42346298351657,-6.87286246688652,6.29262291064976e-12,2.93786832140961e-10,"HPR"
5.95022536031611,1.41479614387343,0.206013525655636,6.86749153663992,6.53406276652231e-12,3.03478438544591e-10,"EIF4E3"
76.3192861447495,-0.725589344702405,0.105692367140188,-6.86510638691625,6.6441718877252e-12,3.07001839183344e-10,"PSMA2"
60.2339161414664,-7.92471806653341,1.15516096271796,-6.8602717043757,6.87296991943164e-12,3.15945140296335e-10,"HRG"
21.7437977453778,-1.52373375109647,0.222391776485686,-6.8515741686813,7.30417113415176e-12,3.34054030849675e-10,"SLC5A6"
5.0245674577263,1.41160348619473,0.206180889219323,6.84643223501254,7.57144854671274e-12,3.44520125749914e-10,"TRANK1"
207.280961367801,-0.72250665341724,0.105702403895182,-6.83529065368943,8.18389293993789e-12,3.68645308108559e-10,"HMGB1"
6.4810895924995,-1.86203489633349,0.272389354396964,-6.83593123694502,8.1474019322164e-12,3.68645308108559e-10,"TEAD4"
15.6282554226698,2.26855096993342,0.332054843990934,6.83185627611369,8.38228095401275e-12,3.73824708814778e-10,"CD79A"
13.3682553266123,-3.03730583076321,0.444538012675819,-6.83249968316698,8.34475904972681e-12,3.73824708814778e-10,"TESC"
6.70019314139445,-2.27408438715868,0.332993351920183,-6.82921858363037,8.53784020336247e-12,3.78877225658125e-10,"ANLN"
13.5876273406708,0.907400170070383,0.132909030412136,6.82722736940175,8.65714331485388e-12,3.80660626302787e-10,"MPI"
33.5259106195672,-0.812751392990491,0.119047282770488,-6.82713098590748,8.66295936699783e-12,3.80660626302787e-10,"PSMD14"
15.1951329509748,0.954643696745859,0.13991082534784,6.82322968485441,8.90161591154345e-12,3.89239439175978e-10,"DYRK2"
49.1583452535366,-2.10048832334134,0.308198949616419,-6.815364964597,9.40247559970189e-12,4.08341774167457e-10,"COL4A1"
7.61366729219513,1.92309045594396,0.282186975227482,6.81495116630979,9.42957912234087e-12,4.08341774167457e-10,"PDZD3"
37.9706114751471,1.3249847127129,0.194745908516692,6.80365879214007,1.0199495023384e-11,4.39559006680837e-10,"CASP7"
65.9089931222401,-7.27251700976363,1.06925238226502,-6.80149713050729,1.03537462043186e-11,4.44071679308669e-10,"TF"
151.2890543035,0.483036587302925,0.0710703595922751,6.7965969227406,1.07119250329513e-11,4.5724617140655e-10,"DAZAP2"
54.1450562382517,-1.61081939087024,0.237105927747152,-6.79366984273798,1.09316402819511e-11,4.64413381456916e-10,"BHLHE40"
20.8651909811471,-2.99794343297836,0.44147401172216,-6.79075858006587,1.11545452771772e-11,4.71647848418001e-10,"MMP11"
27.2682694480851,1.22784003506843,0.180858730463956,6.78894533826846,1.12956224999678e-11,4.75370704646533e-10,"SPPL2A"
16.0032269706803,-1.94046429194807,0.285903748664223,-6.78712434172043,1.1439061721498e-11,4.79157706876206e-10,"TPX2"
24.9498203114552,0.929218294030262,0.136924969392514,6.78633194626856,1.15020341374219e-11,4.79554576780699e-10,"FBLIM1"
12.4376567608111,0.986221062350745,0.14550037960008,6.77813394756396,1.21737960361787e-11,5.05212535501417e-10,"DHDDS"
80.6498811007527,-0.772478273736724,0.114018941273359,-6.77499953174196,1.24406662847399e-11,5.13908445052575e-10,"CCT2"
20.1763801474905,-1.5129225552598,0.223358203699748,-6.77352579936378,1.25681150841114e-11,5.16791667954013e-10,"TOMM34"
208.498710700766,-3.60932170830257,0.533466640565996,-6.76578708740467,1.32586404451653e-11,5.41516051341717e-10,"C3"
6.83125164526736,-4.29818808011525,0.6353151270278,-6.76544268703864,1.32902199124473e-11,5.41516051341717e-10,"CDH3"
105.131789407555,-2.791915162109,0.412807142931149,-6.76324334478548,1.34936309820781e-11,5.4731632634999e-10,"UBD"
74.3640666909331,0.72357039534623,0.107060024942542,6.75854872754386,1.39380775315219e-11,5.62796968434964e-10,"DNM2"
